features,scaled,rand,sse,sil,fm,clusters
WindGustSpeed,1,0.5238031693077565,464.470805935621,0.09586958211903543,0.584978850195042,2
WindGustSpeed,0,0.5238031693077565,99187.74872433567,0.09586958211903543,0.584978850195042,2
WindDir9am,1,0.4997831526271893,385.0866069088264,-0.0009299156606073919,0.523917916730743,2
WindDir9am,0,0.4997831526271893,3763054.247248496,-0.0009299156606073919,0.523917916730743,2
WindDir3pm,1,0.5101042535446205,312.4995292410821,0.035566603448910245,0.5109782451960893,2
WindDir3pm,0,0.5101042535446205,3393392.3604905126,0.035566603448910245,0.5109782451960893,2
WindSpeed9am,1,0.5047553516819572,446.5348587007854,0.01824910435988693,0.5191102916718147,2
WindSpeed9am,0,0.5047553516819572,39457.08995202382,0.01824910435988693,0.5191102916718147,2
WindSpeed3pm,1,0.5071948846260773,462.4428862902971,0.027586757735889672,0.5276444981989253,2
WindSpeed3pm,0,0.5071948846260773,43500.225226011455,0.027586757735889672,0.5276444981989253,2
Humidity9am,1,0.5276118988045594,410.14472611937913,0.08990633504939856,0.5286099796046403,2
Humidity9am,0,0.5276118988045594,119668.3063727712,0.08990633504939856,0.5286099796046403,2
Humidity3pm,1,0.5737572977481235,409.52220263782897,0.2135505414037117,0.5739000427578235,2
Humidity3pm,0,0.5737572977481235,190719.30520785882,0.2135505414037117,0.5739000427578235,2
Pressure9am,1,0.536969696969697,472.7039078324093,0.12010676066229195,0.5491624855169113,2
Pressure9am,0,0.536969696969697,21427.745291343494,0.12010676066229195,0.5491624855169113,2
Pressure3pm,1,0.5264400889630247,487.27674349445124,0.0901491413746984,0.5429249438105671,2
Pressure3pm,0,0.5264400889630247,21700.851135052548,0.0901491413746984,0.5429249438105671,2
Temp9am,1,0.5146177370030581,413.8547234750439,0.050245319871350544,0.5156432317069369,2
Temp9am,0,0.5146177370030581,14409.60550758203,0.050245319871350544,0.5156432317069369,2
Temp3pm,1,0.5300305810397553,454.7978961606495,0.09683534168713172,0.5305540662179967,2
Temp3pm,0,0.5300305810397553,20581.34067479337,0.09683534168713172,0.5305540662179967,2
RainToday,1,0.5724784542674451,4.528357418808066e-27,0.22582020560496488,0.6015280755461763,2
RainToday,0,0.5724784542674451,4.815009750242751e-28,0.22582020560496488,0.6015280755461763,2
phi,1,0.569954128440367,615.1063912777689,0.2340580025291527,0.6215151874638289,2
phi,0,0.569954128440367,781.5466794934794,0.2340580025291527,0.6215151874638289,2
rho,1,0.5234375868779538,180.90034496566724,0.1188941751846338,0.6332103879495196,2
rho,0,0.5234375868779538,7192.481550202407,0.1188941751846338,0.6332103879495196,2
all,1,0.5461342785654713,19348.56758004292,0.1416910502280304,0.5461576521416984,2
all,0,0.5056380316930775,24955029.10559627,0.02048837496170767,0.5060294583781442,2
MinTemp,1,0.5005921601334445,200.92964744428537,0.0020121120064240093,0.4178477665067461,3
MinTemp,0,0.5005921601334445,7223.928391623282,0.0020121120064240093,0.4178477665067461,3
MaxTemp,1,0.5225410063942174,232.2855246038144,0.07033540598896447,0.4523006900384031,3
MaxTemp,0,0.5225410063942174,10861.439715307639,0.07033540598896447,0.4523006900384031,3
Rainfall,1,0.5088462607728663,221.65554072711694,0.07857618498335334,0.6654073459316675,3
Rainfall,0,0.5088462607728663,60449.50394648195,0.07857618498335334,0.6654073459316675,3
WindGustDir,1,0.49967194884626076,118.32210727173853,-0.0012943601101149977,0.4116606075505348,3
WindGustDir,0,0.49967194884626076,1192574.556753293,-0.0012943601101149977,0.4116606075505348,3
WindGustSpeed,1,0.5141298304142341,234.63955463698449,0.02406324681055018,0.45767215326273514,3
WindGustSpeed,0,0.5141298304142341,50107.28099313329,0.02406324681055018,0.45767215326273514,3
WindDir9am,1,0.4996802891298304,121.04737283443217,-0.00019080090373762543,0.4181774695454427,3
WindDir9am,0,0.4996802891298304,1182871.1315600968,-0.00019080090373762543,0.4181774695454427,3
WindDir3pm,1,0.501417848206839,113.92702241117934,0.00392532201497884,0.41098461003872333,3
WindDir3pm,0,0.501417848206839,1237118.9436425683,0.00392532201497884,0.41098461003872333,3
WindSpeed9am,1,0.5096636085626911,239.81253208759068,0.02131376395197097,0.45788871461385494,3
WindSpeed9am,0,0.5096636085626911,21190.517304144392,0.02131376395197097,0.45788871461385494,3
WindSpeed3pm,1,0.5040589380038921,249.31062019448103,0.009159424052972499,0.43619010848667555,3
WindSpeed3pm,0,0.5040589380038921,23451.691984485562,0.009159424052972499,0.43619010848667555,3
Humidity9am,1,0.5261134278565471,200.2264552407813,0.08903078532328539,0.4583016032134123,3
Humidity9am,0,0.5261134278565471,58420.25817665545,0.08903078532328539,0.4583016032134123,3
Humidity3pm,1,0.561340005560189,174.90029797676982,0.09280981247742705,0.49531387075906763,3
Humidity3pm,0,0.561340005560189,81453.12536394266,0.09280981247742705,0.49531387075906763,3
Pressure9am,1,0.5222824576035585,246.94286410603547,0.06786671380518149,0.460729029244995,3
Pressure9am,0,0.5222824576035585,11193.960333103449,0.06786671380518149,0.460729029244995,3
Pressure3pm,1,0.5127689741451209,247.75581387625067,0.014719573770714447,0.45861455161096537,3
Pressure3pm,0,0.5127689741451209,11033.795695265977,0.014719573770714447,0.45861455161096537,3
Temp9am,1,0.5070280789546845,221.9131972303301,0.016223906552927703,0.4294523564889408,3
Temp9am,0,0.5070280789546845,7726.579999293223,0.016223906552927703,0.4294523564889408,3
Temp3pm,1,0.5320739505143175,235.0071517501518,0.09778900331620906,0.46985256776165757,3
Temp3pm,0,0.5320739505143175,10634.970592463413,0.09778900331620906,0.46985256776165757,3
RainToday,1,0.5724784542674451,4.9547367380800225e-27,0.22582020560496488,0.6015280755461763,3
RainToday,0,0.5724784542674451,3.6563702956993897e-28,0.22582020560496488,0.6015280755461763,3
phi,1,0.6050597720322491,225.5179168463862,0.25568598695429423,0.6166186877672611,3
phi,0,0.6050597720322491,286.54031493876624,0.25568598695429423,0.6166186877672611,3
rho,1,0.5340617180984153,61.45485941855464,0.07172963585758184,0.4870417547513459,3
rho,0,0.5340617180984153,2443.4057470820517,0.07172963585758184,0.4870417547513459,3
all,1,0.5565610230747845,17387.96593180713,0.07451046295614425,0.48413248894967575,3
all,0,0.5033861551292744,19592874.846668575,0.013564922140568187,0.4156388556454453,3
MinTemp,1,0.5020906310814568,125.9285176669249,0.006459891121772197,0.36926705481034977,4
MinTemp,0,0.5020906310814568,4527.4483166620685,0.006459891121772197,0.36926705481034977,4
MaxTemp,1,0.5148735056991938,147.3029891143806,0.031189825675504147,0.3925116231942131,4
MaxTemp,0,0.5148735056991938,6887.741019933492,0.031189825675504147,0.3925116231942131,4
Rainfall,1,0.5088462607728663,102.0783144254588,0.07880796430187094,0.665405257956716,4
Rainfall,0,0.5088462607728663,27838.615946481936,0.07880796430187094,0.665405257956716,4
WindGustDir,1,0.5013969974979149,75.94064242381155,0.006074189343194627,0.3642814058254537,4
WindGustDir,0,0.5013969974979149,765409.6099737817,0.006074189343194627,0.3642814058254537,4
WindGustSpeed,1,0.5138351403947734,139.53377209324276,0.017273850207354932,0.4130522275738326,4
WindGustSpeed,0,0.5138351403947734,29797.439468911653,0.017273850207354932,0.4130522275738326,4
WindDir9am,1,0.4995329441201001,76.78211416865813,-0.0013001346085427356,0.36032949774253376,4
WindDir9am,0,0.4995329441201001,750312.4119387935,-0.0013001346085427356,0.36032949774253376,4
WindDir3pm,1,0.5031206561023075,71.0265616034211,0.008139528806874985,0.36478600966479413,4
WindDir3pm,0,0.5031206561023075,771268.3347788955,0.005803141026123332,0.36478600966479413,4
WindSpeed9am,1,0.5051098137336669,147.66416132927264,0.009359337105925531,0.3861151254984647,4
WindSpeed9am,0,0.5051098137336669,13048.025216242811,0.009359337105925531,0.3861151254984647,4
WindSpeed3pm,1,0.5028384765082012,157.6885479093936,0.0071507997222485685,0.4065099688558328,4
WindSpeed3pm,0,0.5028384765082012,14833.155732263329,0.0071507997222485685,0.4065099688558328,4
Humidity9am,1,0.523900472616069,123.1482114478089,0.028202070277434696,0.4071316527295502,4
Humidity9am,0,0.523900472616069,35931.067641000904,0.028202070277434696,0.4071316527295502,4
Humidity3pm,1,0.5487586877953851,103.75023903905792,0.1096747480598629,0.42856400818781426,4
Humidity3pm,0,0.5487586877953851,48317.70628606836,0.1096747480598629,0.42856400818781426,4
Pressure9am,1,0.5190297470113984,147.98209732172486,0.044543285255981654,0.4217152889267487,4
Pressure9am,0,0.5190297470113984,6708.0526235313755,0.044543285255981654,0.4217152889267487,4
Pressure3pm,1,0.513712816235752,150.64470462274966,0.024225970364201755,0.41643259490509227,4
Pressure3pm,0,0.513712816235752,6708.956158790038,0.024225970364201755,0.41643259490509227,4
Temp9am,1,0.5114011676396998,138.0499896201103,0.018138443202524765,0.38913519955766107,4
Temp9am,0,0.5114011676396998,4806.628456595441,0.018138443202524765,0.38913519955766107,4
Temp3pm,1,0.5224867945510148,145.49407458143955,0.022133178140595167,0.4041244766632524,4
Temp3pm,0,0.5224867945510148,6584.162196886372,0.022133178140595167,0.4041244766632524,4
RainToday,1,0.5724784542674451,2.2852314348121186e-27,0.22582020560496488,0.6015280755461763,4
RainToday,0,0.5724784542674451,3.6563702956993897e-28,0.22582020560496488,0.6015280755461763,4
phi,1,0.6006199610786767,110.60660942177967,0.2537008059945355,0.6007476079772252,4
phi,0,0.6006199610786767,140.53540907622877,0.2537008059945355,0.6007476079772252,4
rho,1,0.5406060606060606,32.53419819112721,0.10448963793663828,0.4569828238266747,4
rho,0,0.5406060606060606,1293.5388281582425,0.10448963793663828,0.4569828238266747,4
all,1,0.5832777314428691,16169.081876033732,0.10756103588549161,0.4775894753349204,4
all,0,0.5013094245204337,16233539.432325073,0.003136942624857553,0.3680062814110021,4
MinTemp,1,0.5028579371698638,84.92240319757607,0.006948294801135185,0.33547355707870136,5
MinTemp,0,0.5028579371698638,3053.1749164291746,0.006948294801135185,0.33547355707870136,5
MaxTemp,1,0.5145760355852099,107.92501875784642,0.028067756399520995,0.3628424381730847,5
MaxTemp,0,0.5145760355852099,5046.466356485763,0.028067756399520995,0.3628424381730847,5
Rainfall,1,0.5150931331665277,41.41922019475801,0.09881120144261028,0.6395575103122368,5
Rainfall,0,0.5150931331665277,11295.775898088883,0.09881120144261028,0.6395575103122368,5
WindGustDir,1,0.5017973311092577,42.81291039532717,0.005452111900521117,0.3240698885266169,5
WindGustDir,0,0.5017973311092577,431513.50846690807,0.005452111900521117,0.3240698885266169,5
WindGustSpeed,1,0.5103030303030303,101.20192164424631,0.005968354411781011,0.36773642827307396,5
WindGustSpeed,0,0.5103030303030303,21611.672135666468,0.005968354411781011,0.36773642827307396,5
WindDir9am,1,0.49992493744787325,44.27956588724685,0.002233976437174645,0.3387169557879001,5
WindDir9am,0,0.49992493744787325,432698.5293408929,0.002233976437174645,0.3387169557879001,5
WindDir3pm,1,0.5023380594940228,42.768430773563004,0.002973060249069445,0.3242966604422882,5
WindDir3pm,0,0.5023380594940228,464416.9116338527,0.007751778894678144,0.3242966604422882,5
WindSpeed9am,1,0.5056199610786767,94.14035864466257,0.01135937366153188,0.37200264885035006,5
WindSpeed9am,0,0.5056199610786767,8318.509802271126,0.01135937366153188,0.37200264885035006,5
WindSpeed3pm,1,0.5035390603280512,114.39172699626282,0.004848513596975529,0.39472659640812446,5
WindSpeed3pm,0,0.5033319432860718,10843.331751433603,0.0032236497229932936,0.35916155886224527,5
Humidity9am,1,0.5175827078120656,73.61472564526566,0.012880813025365784,0.36159503695504935,5
Humidity9am,0,0.5175827078120656,21478.636639840755,0.012880813025365784,0.36159503695504935,5
Humidity3pm,1,0.5407269947178204,65.69219090651889,0.05559573626330436,0.39555068587752806,5
Humidity3pm,0,0.5407269947178204,30593.625758438862,0.05559573626330436,0.39555068587752806,5
Pressure9am,1,0.5143230469835974,108.9164502149425,0.023388778155212016,0.38158076054229995,5
Pressure9am,0,0.5143230469835974,4937.200464334881,0.023388778155212016,0.38158076054229995,5
Pressure3pm,1,0.5123130386433139,107.9288891276384,0.01503341697401772,0.3739993586259932,5
Pressure3pm,0,0.5123130386433139,4806.608949431921,0.01503341697401772,0.3739993586259932,5
Temp9am,1,0.5090603280511538,95.56371242784701,0.022302914048708686,0.34778285872781867,5
Temp9am,0,0.5090603280511538,3327.340051510434,0.022302914048708686,0.34778285872781867,5
Temp3pm,1,0.5197484014456492,106.79908764811715,0.03669361732222568,0.3791348316199695,5
Temp3pm,0,0.5197484014456492,4833.06634704965,0.03669361732222568,0.3791348316199695,5
RainToday,1,0.5724784542674451,0.0,0.22582020560496494,0.6015280755461763,5
RainToday,0,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,5
phi,1,0.5718251320544898,66.3568770816983,0.1557362864018358,0.5000955203902638,5
phi,0,0.5718251320544898,84.31223879340081,0.1557362864018358,0.5000955203902638,5
rho,1,0.5387225465665832,22.59096617214056,0.09621718089429968,0.45245410010087384,5
rho,0,0.5387225465665832,898.2023081559373,0.09621718089429968,0.45245410010087384,5
all,1,0.5653224909646928,15361.539752809154,0.066842725375083,0.4295357182152434,5
all,0,0.5011537392271337,14085167.118770963,0.002439553979969625,0.33617201890205684,5
MinTemp,1,0.5050889630247428,61.43357715113871,0.008894020670984092,0.3160737422261544,6
MinTemp,0,0.5050889630247428,2208.692285214638,0.008894020670984092,0.3160737422261544,6
MaxTemp,1,0.5126883514039478,73.05326533628802,0.011257748265484273,0.3512394058723894,6
MaxTemp,0,0.5126883514039478,3415.897907585052,0.011257748265484273,0.3512394058723894,6
Rainfall,1,0.5180581039755352,26.830054150284948,0.107445275317932,0.6225268306415268,6
Rainfall,0,0.5180581039755352,7317.044540919791,0.107445275317932,0.6225268306415268,6
WindGustDir,1,0.50081317764804,30.291497961196537,-1.905766764289163e-05,0.30201645429739854,6
WindGustDir,0,0.5018640533778148,303803.0198090436,0.002942809484501548,0.3044916081304723,6
WindGustSpeed,1,0.5091465109813733,70.35451887897267,0.007852534525544493,0.3628931091383305,6
WindGustSpeed,0,0.5091465109813733,15024.208736073522,0.007852534525544493,0.3628931091383305,6
WindDir9am,1,0.5001139838754518,31.141931580282943,0.0033568114068257327,0.3060375535499313,6
WindDir9am,0,0.5001139838754518,304317.9788604059,0.0033568114068257327,0.3060375535499313,6
WindDir3pm,1,0.5024381428968585,29.434314369574597,0.0063465373046225565,0.2959003105183714,6
WindDir3pm,0,0.50217125382263,349050.13704363187,0.005208288558526327,0.30613026484585804,6
WindSpeed9am,1,0.5056449819293856,61.008011041834344,0.018298779675757926,0.3376429741763273,6
WindSpeed9am,0,0.5056449819293856,5390.84134769586,0.018298779675757926,0.3376429741763273,6
WindSpeed3pm,1,0.5032819015846539,79.05079308455228,0.009876152317758,0.35292344979195395,6
WindSpeed3pm,0,0.502807895468446,7325.127230893728,0.00826408800458596,0.3425456256687455,6
Humidity9am,1,0.5152001668056714,54.76990642408425,0.03419435722107313,0.3352051441634808,6
Humidity9am,0,0.5152001668056714,15980.266292775916,0.03419435722107313,0.3352051441634808,6
Humidity3pm,1,0.5341353906032805,46.28464959295245,0.03219931854894404,0.35697462353127657,6
Humidity3pm,0,0.5341353906032805,21555.30556169576,0.03219931854894404,0.35697462353127657,6
Pressure9am,1,0.5142299138170697,79.2905188263182,0.03455388294614451,0.36666591447469765,6
Pressure9am,0,0.5142299138170697,3594.252159284427,0.03455388294614451,0.36666591447469765,6
Pressure3pm,1,0.5110731164859605,79.00008775575716,0.011857548343757879,0.358555112974609,6
Pressure3pm,0,0.5110731164859605,3518.2658867512623,0.011857548343757879,0.358555112974609,6
Temp9am,1,0.5086544342507645,68.10326430984681,0.020415822087645984,0.33852076262774966,6
Temp9am,0,0.5086544342507645,2371.2213895817954,0.020415822087645984,0.33852076262774966,6
Temp3pm,1,0.5197511815401724,75.35614070978357,0.03491458378523428,0.3710305197806497,6
Temp3pm,0,0.5197511815401724,3410.1529865869966,0.03491458378523428,0.3710305197806497,6
RainToday,1,0.5724784542674451,0.0,0.22582020560496494,0.6015280755461763,6
RainToday,0,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,6
phi,1,0.5689936057825966,43.6517133437613,0.10440980587993968,0.4812513403523386,6
phi,0,0.5689936057825966,55.463334638985856,0.10440980587993968,0.4812513403523386,6
rho,1,0.5495037531276064,16.370427405775228,0.11271743512268619,0.4415860963730656,6
rho,0,0.5495037531276064,650.8776813405891,0.11271743512268619,0.4415860963730656,6
all,1,0.5898318042813455,14604.736995025396,0.13809539146755592,0.44968863296435085,6
all,0,0.5015707534056157,12112375.08644205,0.001652937760849913,0.327350265223476,6
MinTemp,1,0.5030080622741173,44.68337513703704,0.0017294386311263717,0.2928337016242336,7
MinTemp,0,0.5030080622741173,1606.4802103208795,0.0017294386311263717,0.2928337016242336,7
MaxTemp,1,0.511378926883514,54.8957566047843,0.028340765165562942,0.3226473372727758,7
MaxTemp,0,0.511378926883514,2566.8708887737325,0.028340765165562942,0.3226473372727758,7
Rainfall,1,0.5232985821517931,19.079002766896185,0.0959518031536585,0.6081888315874805,7
Rainfall,0,0.5232985821517931,5203.191624577037,0.0959518031536585,0.6081888315874805,7
WindGustDir,1,0.5008437586877954,21.1989633795657,0.005752691354750136,0.28414372671606447,7
WindGustDir,0,0.5018946344175702,212158.89980069097,0.008605179524454363,0.2867755552414887,7
WindGustSpeed,1,0.5081303864331387,51.13270856168941,0.005541284845285655,0.3413035560075598,7
WindGustSpeed,0,0.5081303864331387,10919.39080691008,0.005541284845285655,0.3413035560075598,7
WindDir9am,1,0.49982624409229914,22.090905068860074,-0.0008802356615145359,0.2805080284112386,7
WindDir9am,0,0.49982624409229914,223273.92081406282,0.00039412418309322183,0.2934549602524685,7
WindDir3pm,1,0.5030594940227968,22.381765208990565,0.0055727692692803,0.2791860898123072,7
WindDir3pm,0,0.5032221295524048,241645.1423522669,0.007858187465244545,0.28258574646932655,7
WindSpeed9am,1,0.5025674172921879,45.21487341505728,0.0032174758595189343,0.31036785617097395,7
WindSpeed9am,0,0.5026953016402558,3917.994645936178,0.0020840334093361777,0.3081655522663018,7
WindSpeed3pm,1,0.5031581873783708,59.99571944787371,0.0033989893484856586,0.3210347090759795,7
WindSpeed3pm,0,0.5030330831248262,5566.028908790766,0.0033811754850461774,0.318195489903337,7
Humidity9am,1,0.513557130942452,39.051367951424425,0.010291026660066906,0.3161984864408739,7
Humidity9am,0,0.513557130942452,11394.05377341525,0.010291026660066906,0.3161984864408739,7
Humidity3pm,1,0.5292646649986099,34.84312560458728,0.024669840770387138,0.33245051301304446,7
Humidity3pm,0,0.5301112037809286,16355.861062211625,0.019612273278355127,0.3321253620956286,7
Pressure9am,1,0.5116777870447595,58.18791096942313,0.009712852678713305,0.33889214548622015,7
Pressure9am,0,0.5116777870447595,2637.667501006191,0.009712852678713305,0.33889214548622015,7
Pressure3pm,1,0.5086419238254101,60.109748421212586,0.0068000443190441694,0.3311981189734141,7
Pressure3pm,0,0.5086419238254101,2676.9853469705927,0.0068000443190441694,0.3311981189734141,7
Temp9am,1,0.5077564637197665,49.128543009429386,0.023533977356705982,0.31176703753305784,7
Temp9am,0,0.5077564637197665,1710.559004821515,0.023533977356705982,0.31176703753305784,7
Temp3pm,1,0.5160675562969141,54.96660109318488,0.02795175121614072,0.3323853691834293,7
Temp3pm,0,0.5160675562969141,2487.4484961001235,0.02795175121614072,0.3323853691834293,7
RainToday,1,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,7
RainToday,0,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,7
phi,1,0.549363358354184,24.720060169049255,0.05227689331652651,0.4312736928698814,7
phi,0,0.549363358354184,31.4090069879879,0.05227689331652651,0.4312736928698814,7
rho,1,0.5472254656658326,11.55099113794438,0.09282766008177437,0.43540859658584774,7
rho,0,0.5472254656658326,459.2599901453154,0.09282766008177437,0.43540859658584774,7
all,1,0.588999165971643,14023.190847727998,0.12643847235678177,0.4434291058509369,7
all,0,0.5007381150959133,10497328.637121065,0.0023356360621551013,0.31433356092323333,7
MinTemp,1,0.5032582707812066,33.72618107356733,0.0037882386532098722,0.27923530688192477,8
MinTemp,0,0.5032582707812066,1212.541404901072,0.0037882386532098722,0.27923530688192477,8
MaxTemp,1,0.5083138726716708,40.01936464615298,0.010460217531452837,0.30148556513951635,8
MaxTemp,0,0.5083138726716708,1871.2656214392741,0.010460217531452837,0.30148556513951635,8
Rainfall,1,0.5279218793438977,13.158251576995974,0.13653079133202028,0.591887702560267,8
Rainfall,0,0.5279218793438977,3588.4949143304257,0.13653079133202028,0.591887702560267,8
WindGustDir,1,0.5011398387545176,16.138537883412038,0.006146122697123115,0.274822776563756,8
WindGustDir,0,0.501216291353906,165522.96798086626,0.0028582760888388194,0.26722553802039656,8
WindGustSpeed,1,0.5072421462329719,43.8293248598545,0.00972478177662305,0.3309390888585053,8
WindGustSpeed,0,0.506923825410064,9340.22556436129,0.0018949946434900626,0.3144768488973976,8
WindDir9am,1,0.5005296080066722,17.001414534312065,0.004388210801143926,0.2682536426351641,8
WindDir9am,0,0.5005296080066722,166137.28970252824,0.004388210801143926,0.2682536426351641,8
WindDir3pm,1,0.5020920211287184,15.655782302972748,0.005213463888996548,0.26045882189694425,8
WindDir3pm,0,0.5019961078676675,167549.60467726,0.0007991628808162013,0.2576660003169706,8
WindSpeed9am,1,0.5035849318876842,34.38929376888367,0.004194537001335717,0.28078345818818445,8
WindSpeed9am,0,0.5037795385043091,3126.005466606109,0.001970586143988801,0.2930278303651624,8
WindSpeed3pm,1,0.5029413400055602,42.262567700502245,0.004378451395591085,0.3088487147231299,8
WindSpeed3pm,0,0.5029413400055602,3975.4773359132964,0.004378451395591085,0.3088487147231299,8
Humidity9am,1,0.5128259660828468,28.640704844399295,0.016861460458973195,0.29453426956744283,8
Humidity9am,0,0.5128259660828468,8356.524962493586,0.016861460458973195,0.29453426956744283,8
Humidity3pm,1,0.5253072004448152,26.368322204824956,0.013171567446348186,0.3065676171590427,8
Humidity3pm,0,0.5253072004448152,12280.037707378335,0.013171567446348186,0.3065676171590427,8
Pressure9am,1,0.5105087572977481,42.14736828567687,0.012251496374168858,0.3205696109538053,8
Pressure9am,0,0.5105087572977481,1910.547083198903,0.012251496374168858,0.3205696109538053,8
Pressure3pm,1,0.5071462329719211,43.04585676402661,0.002755260519009958,0.3138975027684987,8
Pressure3pm,0,0.5071462329719211,1917.0455846464454,0.002755260519009958,0.3138975027684987,8
Temp9am,1,0.506573533500139,37.06233361872405,0.00870018478510909,0.2926006626729685,8
Temp9am,0,0.506573533500139,1290.4373838043505,0.00870018478510909,0.2926006626729685,8
Temp3pm,1,0.5117111481790381,42.13960818820011,0.011547850447036219,0.299781011343155,8
Temp3pm,0,0.5117111481790381,1906.9781090572671,0.011547850447036219,0.299781011343155,8
RainToday,1,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,8
RainToday,0,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,8
phi,1,0.5496969696969697,14.191989204889593,0.07055786689334774,0.3979930090659721,8
phi,0,0.5496969696969697,18.032168411464266,0.07055786689334774,0.3979930090659721,8
rho,1,0.5480678343063664,8.028281088943045,0.08132287579048514,0.4197726410946487,8
rho,0,0.5480678343063664,319.19930071454957,0.08132287579048514,0.4197726410946487,8
all,1,0.5906686127328329,13569.111837434613,0.22658514947593203,0.44152156017260097,8
all,0,0.500247428412566,9570236.410257695,-0.0007840609914342106,0.2847750747053031,8
MinTemp,1,0.5030497636919655,26.276748623630645,0.0027199324955974515,0.2569038092964015,9
MinTemp,0,0.5030497636919655,944.7154904028176,0.0027199324955974515,0.2569038092964015,9
MaxTemp,1,0.5082457603558521,31.40568584552211,0.01307258855488609,0.28026495855209893,9
MaxTemp,0,0.5082457603558521,1468.498582125713,0.01307258855488609,0.28026495855209893,9
Rainfall,1,0.5278273561301084,10.43873113387333,0.13748987929540998,0.5916309561998973,9
Rainfall,0,0.5278273561301084,2846.8321468678832,0.13748987929540998,0.5916309561998973,9
WindGustDir,1,0.5015123714206283,11.362049947803126,0.0029546192141926657,0.2572954660079209,9
WindGustDir,0,0.5010133444537114,113712.19014124884,-0.0007417070099576474,0.2557638272510445,9
WindGustSpeed,1,0.5068098415346122,31.187031383443934,0.0025023206729760613,0.3025279697402132,9
WindGustSpeed,0,0.5067264386989158,6680.719704142085,0.0022712059726007643,0.3034720342964632,9
WindDir9am,1,0.49944815123714204,12.379958552191896,-0.0013123801338286287,0.25834560021776587,9
WindDir9am,0,0.49944815123714204,120976.56676389145,-0.0013123801338286287,0.25834560021776587,9
WindDir3pm,1,0.5021670836808452,11.484128826946684,0.00222995232639259,0.24994603289809092,9
WindDir3pm,0,0.5025924381428969,124583.94306154655,0.0015679613742023552,0.25074685773201705,9
WindSpeed9am,1,0.5037336669446761,28.050051610285962,0.011220769472942255,0.27781631005414054,9
WindSpeed9am,0,0.5037336669446761,2478.5823278526873,0.011220769472942255,0.27781631005414054,9
WindSpeed3pm,1,0.5014192382541006,31.202630579552693,4.471773579963321e-05,0.28419626056864183,9
WindSpeed3pm,0,0.5014192382541006,2935.111552353994,4.471773579963321e-05,0.28419626056864183,9
Humidity9am,1,0.5117458993605782,23.47892794233776,0.013139130943857229,0.27533958238559014,9
Humidity9am,0,0.5117458993605782,6850.4685380011215,0.013139130943857229,0.27533958238559014,9
Humidity3pm,1,0.5236169029747011,22.07352437969889,0.037729626019033465,0.2955800554370389,9
Humidity3pm,0,0.5228134556574924,10129.29790414915,0.02788941952813222,0.2898007215789197,9
Pressure9am,1,0.5097762023908813,35.15234750052953,0.0063842564770374395,0.3026136628995851,9
Pressure9am,0,0.5097762023908813,1593.4616493612561,0.0063842564770374395,0.3026136628995851,9
Pressure3pm,1,0.5064539894356408,35.65880045244002,0.0030974068823234825,0.3046444264312645,9
Pressure3pm,0,0.5064539894356408,1588.0633143366035,0.0030974068823234825,0.3046444264312645,9
Temp9am,1,0.5049360578259661,29.367818447692404,0.011568449189124927,0.2679292253838586,9
Temp9am,0,0.5049277175423964,1022.8086968553081,0.011583232522738768,0.26813566043847087,9
Temp3pm,1,0.51081317764804,33.747107022543794,0.014416440966484837,0.29085283674825246,9
Temp3pm,0,0.51081317764804,1527.185398796005,0.014416440966484837,0.29085283674825246,9
RainToday,1,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,9
RainToday,0,0.5724784542674451,0.0,0.22582020560496488,0.6015280755461763,9
phi,1,0.5489574645537948,8.855659246083608,0.06341993166838175,0.39639923760694845,9
phi,0,0.5489574645537948,11.251892642710239,0.06341993166838175,0.39639923760694845,9
rho,1,0.5281498470948012,6.284750142862325,0.027367920958184754,0.33785719509772105,9
rho,0,0.5281498470948012,249.87762991136492,0.027367920958184754,0.33785719509772105,9
all,1,0.5797122602168474,12952.137886530905,0.19095388160748802,0.4168718812939134,9
all,0,0.5032137892688351,8781704.014996946,0.007292030467546334,0.2691030281632702,9
MinTemp,1,0.5033514039477343,22.10387839588282,0.006828267942543498,0.2518707232539718,10
MinTemp,0,0.5033514039477343,794.6902646772536,0.006828267942543498,0.2518707232539718,10
MaxTemp,1,0.5080205726994718,26.68920779121422,0.011459668561758871,0.266523722913943,10
MaxTemp,0,0.5080205726994718,1247.960767112011,0.011459668561758871,0.266523722913943,10
Rainfall,1,0.5474798443147068,7.649696927499214,0.13245251673614855,0.557854755047047,10
Rainfall,0,0.5474798443147068,2086.2117098058284,0.13245251673614855,0.557854755047047,10
WindGustDir,1,0.5014553794829024,9.283866665645869,0.0004098199497018808,0.2476128146619915,10
WindGustDir,0,0.501032805115374,92977.16020112908,-1.5659743718692693e-05,0.24633948888956037,10
WindGustSpeed,1,0.5056102307478454,25.801843730734475,0.00264954536729215,0.2893071987379445,10
WindGustSpeed,0,0.5056102307478454,5509.984179594259,0.00264954536729215,0.2893071987379445,10
